commit,author,date,title,faultID,file
40f4b5d,Daniel G. Taylor,2014-07-21 14:16:26,Merge pull request #2431 from danielgtaylor/beanstalk-exception,2431
7400223,Kevin Glisson,2014-07-20 12:27:01,adding marker param to describe all elbs,2433,boto/ec2/elb/__init__.py
d7d1d2d,Nicolas Baccelli,2014-07-18 12:17:49,fixes typo bug #2428,2428,boto/mws/connection.py
5e5dc4c,Daniel G. Taylor,2014-07-17 15:55:56,Merge pull request #2424 from felixonmars/ec2-py3,2424
356da91,Daniel G. Taylor,2014-07-17 12:30:39,Merge pull request #2399 from felixonmars/vpc-py3,2399
532dfd6,Ben Adrian Sarmiento,2014-07-17 08:41:05,dummy value typo on aws_access_key_id,2418
78300f1,Daniel G. Taylor,2014-07-16 17:31:28,Merge pull request #2396 from phspagiari/userdata_encode_fix,1698
7b489a0,Daniel G. Taylor,2014-07-16 13:34:56,Merge pull request #2406 from felixonmars/support-py3,2406
2922d89,Daniel G. Taylor,2014-07-16 13:32:52,Merge pull request #2412 from danielgtaylor/doc-requirements,2412
8c4cc67,Daniel G. Taylor,2014-07-15 15:53:54,Merge pull request #2404 from danielgtaylor/s3-storage-class,2404
68d15a5,Daniel G. Taylor,2014-07-15 13:40:54,Merge pull request #2402 from felixonmars/opsworks-py3,2402
a4d0a7a,Daniel G. Taylor,2014-07-15 13:31:58,Merge pull request #2400 from felixonmars/cloudwatch-py3,2400
6db918e,Daniel G. Taylor,2014-07-15 11:51:11,Merge pull request #2397 from felixonmars/swf-py3,2397
5347fbd,Daniel G. Taylor,2014-07-14 16:37:49,Merge pull request #2385 from felixonmars/mws-py3,2385
ab83b91,Pedro H. Spagiari,2014-07-11 20:40:07,Fixed #1698 and put unit tests on it,1698,boto/ec2/autoscale/__init__.py
ab83b91,Pedro H. Spagiari,2014-07-11 20:40:07,Fixed #1698 and put unit tests on it,1698,boto/ec2/connection.py
ab83b91,Pedro H. Spagiari,2014-07-11 20:40:07,Fixed #1698 and put unit tests on it,1698,tests/unit/ec2/autoscale/test_group.py
ab83b91,Pedro H. Spagiari,2014-07-11 20:40:07,Fixed #1698 and put unit tests on it,1698,tests/unit/ec2/test_instance.py
5a28d1c,Daniel G. Taylor,2014-07-11 16:14:10,Merge pull request #2395 from dwightjl/develop,2395
319d44e,Daniel G. Taylor,2014-07-11 16:09:37,Merge branch 'jzbruno-develop' into develop. Fixes #2195.,2195
1e70179,Daniel G. Taylor,2014-07-11 14:54:28,Merge pull request #2380 from noxiouz/fix_dual_ip_stack,2380
ec106bd,Daniel G. Taylor,2014-07-11 14:21:48,Merge branch 'rectalogic-sns-message-attributes' into develop. Fixes #2360.,2360
6a78057,Daniel G. Taylor,2014-07-11 11:22:44,Merge branch 'felixonmars-autoscale-py3' into develop. Fixes #2393.,2393
317e322,Daniel G. Taylor,2014-07-10 16:50:17,Merge pull request #2374 from salty-horse/patch-1,2374
5101b06,Daniel G. Taylor,2014-07-10 16:46:02,Merge pull request #2378 from severb/develop,2378
fe67f43,Daniel G. Taylor,2014-07-10 16:40:37,Merge pull request #2276 from appneta/add_ddb2_batch_get_attributes,2276
03952c7,Daniel G. Taylor,2014-07-10 16:08:19,Merge pull request #2390 from danielgtaylor/fix-stringio,2390
4dcc9be,Daniel G. Taylor,2014-07-10 15:44:21,Merge pull request #2384 from felixonmars/elb-py3,2384
4935f67,Daniel G. Taylor,2014-07-10 15:43:30,Merge pull request #2387 from phspagiari/develop,2387
dfaad37,Daniel G. Taylor,2014-07-10 15:38:42,Fix StringIO imports and invocations. Fixes #2386,2386,boto/file/key.py
dfaad37,Daniel G. Taylor,2014-07-10 15:38:42,Fix StringIO imports and invocations. Fixes #2386,2386,boto/manage/server.py
dfaad37,Daniel G. Taylor,2014-07-10 15:38:42,Fix StringIO imports and invocations. Fixes #2386,2386,boto/manage/task.py
dfaad37,Daniel G. Taylor,2014-07-10 15:38:42,Fix StringIO imports and invocations. Fixes #2386,2386,boto/mashups/order.py
dfaad37,Daniel G. Taylor,2014-07-10 15:38:42,Fix StringIO imports and invocations. Fixes #2386,2386,boto/pyami/config.py
dfaad37,Daniel G. Taylor,2014-07-10 15:38:42,Fix StringIO imports and invocations. Fixes #2386,2386,boto/services/bs.py
40c5e35,Daniel G. Taylor,2014-07-10 14:22:06,Merge pull request #2382 from felixonmars/elastictranscoder-py3,2382
edf4020,Daniel G. Taylor,2014-07-10 14:13:42,Merge pull request #2381 from felixonmars/emr-py3,2381
db77546,Daniel G. Taylor,2014-07-09 14:30:26,Merge pull request #2379 from catlee/develop,2379
3f5de0d,Daniel G. Taylor,2014-07-09 14:28:52,Merge pull request #2367 from nhumphreys/develop,2367
9e9427f,Daniel G. Taylor,2014-07-09 14:24:08,Merge pull request #2338 from nanorepublica/patch-1,2338
15514f7,Daniel G. Taylor,2014-07-09 13:36:46,Merge pull request #2359 from felixonmars/route53-py3,2359
a41042e,Daniel G. Taylor,2014-07-09 13:17:44,Merge pull request #2357 from felixonmars/glacier-py3,2357
b8888cc,Daniel G. Taylor,2014-07-09 13:10:30,Merge pull request #2362 from felixonmars/redshift-py3,2362
f2f54b1,Daniel G. Taylor,2014-07-09 12:54:01,Merge pull request #2355 from felixonmars/cloudfront-py3,2355
ab84969,Daniel G. Taylor,2014-07-09 12:52:20,Merge pull request #2364 from felixonmars/ecs-py3,2364
6292ab2,Daniel G. Taylor,2014-07-09 11:39:08,Merge pull request #2366 from felixonmars/fix-pylintrc,2366
170f735,Daniel G. Taylor,2014-07-09 11:27:39,Merge pull request #2365 from felixonmars/sns-py3,2365
78912ab,Daniel G. Taylor,2014-07-08 15:47:05,Merge branch 'garnaat-fix-elb-integration-tests' into develop. Fixes #2369.,2369
066bf8d,Daniel G. Taylor,2014-07-08 15:28:29,Merge branch 'felixonmars-datapipeline-py3' into develop. Fixes #2363.,2363
8488d94,Daniel G. Taylor,2014-07-08 15:12:48,Merge pull request #2361 from felixonmars/directconnect-py3,2361
9872f27,Daniel G. Taylor,2014-07-08 14:27:50,Merge pull request #2373 from felixonmars/cloudformation-py3,2373
29ad3e3,Daniel G. Taylor,2014-07-08 14:09:29,Merge pull request #2358 from felixonmars/iam-py3,2358
2880f91,Daniel G. Taylor,2014-07-07 16:16:04,Merge pull request #2356 from felixonmars/elasticache-py3,2356
5220621,Daniel G. Taylor,2014-07-07 13:34:59,Merge pull request #2352 from garnaat/fix-elb-tests,2352
1db129e,Daniel G. Taylor,2014-07-07 12:04:58,Merge pull request #2354 from felixonmars/ses-py3,2354
c9233d4,Daniel G. Taylor,2014-07-07 10:57:48,Merge pull request #2353 from rayrayson/develop,2353
660a675,Felix Yan,2014-07-04 20:55:55,fix pylintrc to run with pylint/python 3,2366
0c7318a,Felix Yan,2014-07-04 11:29:10,redshift module: mark it compatible with python 3,2362
037453c,Andrew Wason,2014-07-03 10:45:37,Add support for SNS message attributes.,2339,boto/sns/connection.py
037453c,Andrew Wason,2014-07-03 10:45:37,Add support for SNS message attributes.,2339,tests/unit/sns/test_connection.py
b503f4b,Daniel G. Taylor,2014-07-02 15:08:01,Merge pull request #2344 from danielgtaylor/py2and3,2344
7a2c64c,Daniel G. Taylor,2014-07-01 14:14:21,Merge pull request #2325 from altruism/develop,2325
433f211,Daniel G. Taylor,2014-07-01 14:13:49,Merge pull request #2328 from guilload/develop,2135
08c8fed,Daniel G. Taylor,2014-07-01 13:23:36,Merge pull request #2332 from kqdtran/develop,2332
4835676,Daniel G. Taylor,2014-07-01 13:22:27,Merge pull request #2333 from b0morris/develop,2063
45fda90,Daniel G. Taylor,2014-07-01 11:48:58,Merge pull request #2340 from ilam/cloudwatch,2336
98f03e2,Daniel G. Taylor,2014-07-01 11:47:59,Merge pull request #2341 from geekpete/patch-1,2341
ce07446,Daniel G. Taylor,2014-07-01 11:47:29,Merge pull request #2342 from tryggvib/develop,2342
79c35ca,Daniel G. Taylor,2014-07-01 11:42:18,Merge pull request #2345 from zihaoyu/route53_healthcheck_ip_addr,2345
125c4ce,Daniel G. Taylor,2014-06-27 11:35:59,Merge pull request #2349 from danielgtaylor/s3v4-presign,2349
6472811,Daniel G. Taylor,2014-06-24 10:42:32,Merge pull request #2343 from zihaoyu/route53_autodoc,2343
e2dfbb7,Zihao Yu,2014-06-24 11:28:56,add missing route53 autodoc,2343
ba6562b,Ilambharathi Kanniah,2014-06-23 15:54:50,DOC Tutorial update for metrics and use of dimensions property. #2336,2336
4b6d222,Daniel G. Taylor,2014-06-06 12:47:08,Merge branch 'jamesonjlee-dynamodb2-query_count-attrs' into develop,2184
eea5467,Daniel G. Taylor,2014-06-06 11:30:09,Merge pull request #2259 from mindprince/add_tags,2259
4d44530,Daniel G. Taylor,2014-06-06 10:58:55,Merge pull request #2311 from mtripoli/eni-enhancements,2311
3b715e5,Daniel G. Taylor,2014-06-05 14:21:07,Merge pull request #2317 from danielgtaylor/ts-locale,2317
35e0b98,Daniel G. Taylor,2014-06-05 13:22:54,Parse date/time in a locale independent manner,2271,boto/utils.py
35e0b98,Daniel G. Taylor,2014-06-05 13:22:54,Parse date/time in a locale independent manner,2271,tests/unit/utils/test_utils.py
a0fdd39,Daniel G. Taylor,2014-06-05 10:37:44,Merge pull request #2316 from ttacon/develop,2316
0e3037c,Jian Li,2014-06-05 17:47:28,s/existance/existence/,2315,boto/roboto/awsqueryservice.py
0e3037c,Jian Li,2014-06-05 17:47:28,s/existance/existence/,2315,boto/s3/bucket.py
12057c1,Andy Davidoff,2014-06-04 10:42:55,closes #2304; relocate requirements checks,2304,boto/mws/connection.py
99953d4,Daniel G. Taylor,2014-06-03 12:48:44,Merge pull request #2308 from danielgtaylor/multipart-tut,2308
0bffa3b,Daniel G. Taylor,2014-06-02 15:14:27,Merge pull request #2305 from raphaellig/shared-credentials-load-fix,2305
7c5cfbf,Gil Raphaelli,2014-06-02 16:17:38,only attempt shared creds load if path is a file,2305,boto/provider.py
33329d5,Daniel G. Taylor,2014-05-30 13:02:55,Merge pull request #2302 from danielgtaylor/gs-fix,2302
0f75fb9,Daniel G. Taylor,2014-05-29 13:51:07,Merge pull request #2297 from drzal/develop,2297
86e1174,Daniel G. Taylor,2014-05-29 13:34:17,Merge pull request #2291 from stansonhealth/develop,2291
d85a449,Daniel G. Taylor,2014-05-29 12:07:00,Merge branch 'mbarrien-ebs-encrypted' into develop,2282
37aaa0f,Daniel G. Taylor,2014-05-29 11:53:53,Merge pull request #2294 from scalp42/develop,2294
40a758a,Daniel G. Taylor,2014-05-29 11:53:29,Merge pull request #2290 from dbarlett/develop,2290
7f23de0,Daniel G. Taylor,2014-05-29 11:52:57,Merge pull request #2289 from Ivoz/patch-2,2289
26729c7,Daniel G. Taylor,2014-05-29 11:48:04,Merge pull request #2288 from paulcwatts/FixOpsWorksHelpers,2288
138a6d0,Daniel G. Taylor,2014-05-29 11:46:16,Merge pull request #2285 from theojulienne/patch-1,2285
dc1037f,Daniel G. Taylor,2014-05-29 10:46:42,Merge pull request #2279 from phspagiari/develop,2279
ee195a1,Daniel G. Taylor,2014-05-29 10:44:45,Merge pull request #2273 from henrysher/fix-test-func-name,2273
c432b09,Daniel G. Taylor,2014-05-29 10:42:10,Merge pull request #2272 from appneta/fix_ddb2_batch_get_consistent,2272
d5ed49f,Daniel G. Taylor,2014-05-29 10:27:47,Merge pull request #2292 from danielgtaylor/shared-creds,2292
4fbcd53,Matt Iversen,2014-05-28 06:26:18,crate.io is no longer a package index,2289
1168580,Daniel G. Taylor,2014-05-14 16:10:20,Merge pull request #2269 from petermoon/patch-1,2269
a04ca92,Daniel G. Taylor,2014-05-08 10:29:07,Merge pull request #2257 from danielgtaylor/sqs-message-attributes,2257
83d5b25,Daniel G. Taylor,2014-05-02 11:56:05,Merge pull request #2236 from leezen/develop,2236
141eb71,Daniel G. Taylor,2014-04-30 12:46:44,Merge pull request #2242 from danielgtaylor/ddb-queryfilter,2242
c213ff1,Daniel G. Taylor,2014-04-08 11:32:57,Merge pull request #2188 from Kodiologist/mturk-cli,2188
8adf720,Daniel G. Taylor,2014-04-08 10:58:40,Merge branch 'disruptek-mws_missing_apis' into develop,2203
8d0a6a8,Daniel G. Taylor,2014-04-07 11:05:12,Merge pull request #2201 from chocobn69/develop,2201
9bc6e5a,Daniel G. Taylor,2014-04-07 10:55:31,Merge pull request #2189 from catlee/master,2189
b2ba0fe,Nicolas Baccelli,2014-04-03 09:41:19,change boto mws order api to new version : 2013-09-01,2013,boto/mws/connection.py
d228352,Daniel G. Taylor,2014-04-01 10:49:45,Merge pull request #2196 from follower/patch-1,2196
075636b,Daniel G. Taylor,2014-03-28 13:30:52,Merge pull request #2187 from Kodiologist/develop,2187
283c35c,Kodi Arfer,2014-03-28 16:07:42,Clarified that MTurkConnection.get_assignments attributes are actually strings.,2176,boto/mturk/connection.py
8232423,Jameson,2014-03-28 02:45:46,extend dynamodb2.table.query_count for more args,2184,boto/dynamodb2/table.py
78fa43c,Daniel G. Taylor,2014-03-25 17:25:58,Merge pull request #2174 from devicescape/develop,2174
15b812f,Daniel G. Taylor,2014-03-24 12:53:04,Merge pull request #2171 from jzbruno/develop,2171
4492e86,Daniel G. Taylor,2014-03-18 11:54:38,Merge pull request #2168 from stuart-warren/beanstalk_tier,2168
63b7a34,Daniel Lindsley,2014-03-17 14:07:11,Merge pull request #2166 from toastdriven/fix-for-euca2ools,1730
e5a2d9b,Daniel Lindsley,2014-03-17 14:03:03,Merge pull request #2165 from toastdriven/fix-elb-policy-listeners,1708
84fb748,Daniel Lindsley,2014-03-14 16:12:50,Merge branch 'fix-ddb-describe' into develop,2161
afdd805,Daniel Lindsley,2014-03-14 15:43:17,Merge pull request #2160 from toastdriven/fix-ddbv2-query-order,2070
22c6751,Daniel Lindsley,2014-03-14 13:22:00,Merge branch 'kinesis-exceptions' into develop,2159
dc466c7,Daniel Lindsley,2014-03-13 15:34:09,Merge remote-tracking branch 'DempDemp/ecs_bugfix' into develop,2103
0dc8ce6,Daniel Lindsley,2014-03-13 15:31:26,Merge remote-tracking branch 'sukrit007/feature_swf-layer2-region' into develop,2137
c2a0f95,Daniel Lindsley,2014-03-13 15:21:19,Merge remote-tracking branch 'iFixit/s3-meta-data--handle-plus-sign' into develop,2145
9e7b132,Daniel Lindsley,2014-03-13 11:12:29,Merge branch 'fix-vault-date-parsing' into develop,2158
398bb62,Daniel Lindsley,2014-03-11 14:35:36,Merge branch 'fix-alias-evaluate' into develop,2157
4050e70,Daniel Lindsley,2014-03-10 14:29:28,Merge branch 'iam-improvements' into develop,2152
83002d5,Daniel G. Taylor,2014-03-10 13:31:27,Merge pull request #2130 from nhumphreys/ses-notification-support,2130
2cd20e7,Daniel Lindsley,2014-03-07 12:31:06,Merge branch 'r53-upsert-bin' into develop,2151
7aa35ea,Daniel G. Taylor,2014-03-06 16:07:47,Merge pull request #2150 from danielgtaylor/elb-access-log,2150
04d29a5,Daniel Lindsley,2014-03-06 15:14:37,Merge remote-tracking branch 'andrewgross/bug/describe-launch-config' into develop,2149
0f35924,Daniel G. Taylor,2014-03-05 15:33:16,Merge pull request #2132 from jimbrowne/lss3_improvements,2132
18dc07d,Daniel G. Taylor,2014-03-05 13:03:41,Merge pull request #2118 from dkavanagh/updates-to-vmtypes,2118
2467547,Daniel Lindsley,2014-03-04 11:06:41,Merge remote-tracking branch 'leetrout/fix/signing-v4-headers' into develop,2142
64eedce,Daniel G. Taylor,2014-02-28 13:48:54,Merge pull request #2129 from dkavanagh/request_hook_docs,2129
d75fdfa,Daniel Lindsley,2014-02-27 14:06:59,Merge remote-tracking branch 'leetrout/fix/eip-association' into develop,2131
1602781,dkavanagh,2014-02-26 21:40:47,adding a tutorial for the request_hooks addition,2129
f602c95,Daniel Lindsley,2014-02-26 16:22:53,Merge branch 'ddb-gsi-fix' into develop,2122
e8b20fe,Daniel G. Taylor,2014-02-26 14:06:50,Merge pull request #2125 from dkavanagh/request-hooks,2125
4df1694,Daniel G. Taylor,2014-02-26 10:30:46,Merge pull request #2123 from jimbrowne/security-token-env-ignore,2123
b98b8ff,John Weaver,2014-01-31 14:33:43,Allows use of throughput kwargs with GlobalIncludeIndex - fixes #2055.,2055,boto/dynamodb2/fields.py
b98b8ff,John Weaver,2014-01-31 14:33:43,Allows use of throughput kwargs with GlobalIncludeIndex - fixes #2055.,2055,tests/unit/dynamodb2/test_table.py
0a97158,Daniel G. Taylor,2014-02-24 16:05:01,Merge pull request #2120 from zihaoyu/develop,2120
8e56a5f,Daniel G. Taylor,2014-02-24 15:57:57,Merge pull request #2037 from dangra/2033-bugfix,2037
dff5e3e,Daniel Lindsley,2014-02-24 15:22:36,Merge branch 'datapipeline-regions' into develop,2121
5a50932,Daniel G. Taylor,2014-02-24 14:46:01,Merge pull request #2116 from danielbeamshare/fix-2108-gs-generate-url,2116
e185149,Daniel Blasco,2014-02-24 12:46:25,Fixes #2108 GS generate_url with GoogleAccessId,2108,boto/gs/connection.py
e185149,Daniel Blasco,2014-02-24 12:46:25,Fixes #2108 GS generate_url with GoogleAccessId,2108,tests/integration/gs/test_basic.py
221085e,Daniel G. Taylor,2014-02-21 15:34:44,Merge pull request #2113 from danielgtaylor/json-error,2113
7ed41f7,Daniel G. Taylor,2014-02-21 10:32:14,Merge pull request #2114 from atteroTheGreatest/develop,2114
65a4323,Daniel G. Taylor,2014-02-19 16:58:59,Merge pull request #2111 from danielgtaylor/cf-cap,2111
393fbde,Daniel G. Taylor,2014-02-19 16:53:22,Add CloudFormation template capabilities support.,2075,boto/cloudformation/template.py
393fbde,Daniel G. Taylor,2014-02-19 16:53:22,Add CloudFormation template capabilities support.,2075,tests/unit/cloudformation/test_connection.py
6039cc9,Daniel G. Taylor,2014-02-19 14:43:45,Merge pull request #2110 from danielgtaylor/swf-docfix,2110
660b01a,Daniel Lindsley,2014-02-19 10:29:15,Merge remote-tracking branch 'mattdeboard/route53-fast-healthcheck' into develop Fixes #2109.,2109
d2ac8da,Ralf Haring,2014-02-18 22:11:57,check for invalid regions,2107
cd63f92,Daniel G. Taylor,2014-02-18 16:15:41,Merge pull request #2041 from ralfharing/develop,1983
a7e9b4c,Daniel Lindsley,2014-02-18 12:32:01,Merge branch 'add-cloudtrail-cert-tests' into develop Fixes #2106.,2106
f3c706c,Daniel G. Taylor,2014-02-18 11:35:15,Merge pull request #2084 from pasc/rds_get_all_logs_impl,2084
4c51841,Daniel G. Taylor,2014-02-18 11:33:24,Merge pull request #2086 from pasc/rds_get_log_file,2086
61b5376,Daniel Lindsley,2014-02-18 10:32:36,Added Kinesis endpoint & cert tests. Fixes #2102.,2102,tests/integration/kinesis/test_cert_verification.py
6c46b1d,Daniel G. Taylor,2014-02-14 16:28:28,Merge pull request #2076 from pasc/cloudfront_unit_tests,2076
f02aeb3,Daniel G. Taylor,2014-02-14 15:51:38,Merge pull request #2067 from tpodowd/restore_header,2067
ea1b1b6,Daniel G. Taylor,2014-02-14 15:49:30,Merge pull request #2101 from danielgtaylor/cf-update,2101
9028f7d,Daniel G. Taylor,2014-02-14 13:32:32,Merge branch 'r53-health' into develop.,2054
e49dc3c,Daniel G. Taylor,2014-02-14 13:18:02,Merge branch 'tellybug-develop' into develop.,2054
6843c16,Daniel Lindsley,2014-02-13 15:46:02,Merge branch 'rds2' into develop Fixes #2097.,2097
df5fa40,Daniel Lindsley,2014-02-12 17:28:10,Merge branch 'route53-aliasing' into develop Fixes #2096.,2096
6ce9e0f,Daniel Lindsley,2014-02-12 17:21:49,Merge branch 'r53-remove-example-com' into develop Fixes #2098.,2098
f8445b3,Ralf Haring,2014-02-11 19:20:37,fail gracefully when region unknown - fixes #1983,1983,boto/exception.py
f8445b3,Ralf Haring,2014-02-11 19:20:37,fail gracefully when region unknown - fixes #1983,1983,boto/glacier/__init__.py
aada5d3,Daniel Lindsley,2014-02-11 13:22:37,Merge branch 'ddb2-fix-has-item' into develop Fixes #2090.,2090
90cd118,Mitch Garnaat,2014-02-09 14:28:16,Fix a little typo bug in the S3 tutorial.  Fixes #2087.,2087
016be83,Daniel Lindsley,2014-02-07 11:46:58,"Merge branch 's3-get-bucket-fix' into develop Fixes #2082, #2078.",2082
600dcd0,Daniel G. Taylor,2014-02-05 17:53:53,Merge pull request #2080 from danielgtaylor/route53-update,2080
1c5621e,Daniel G. Taylor,2014-02-04 15:20:13,Merge pull request #2034 from pasc/describe_cluster_bugfix,2034
4d780bd,Daniel Lindsley,2014-02-04 13:45:14,Merge branch 'ec2-opt-in' into develop Fixes #2074.,2074
b9c7e15,Daniel Lindsley,2014-02-03 13:17:07,"Merge remote-tracking branch 'pasc/autoscale_get_all_adjustment_types' into develop Fixes #2058, #1538.",2058
e859576,Daniel Lindsley,2014-02-03 13:14:53,Merge remote-tracking branch 'pasc/route53_unit_tests' into develop Fixes #2066.,2066
