ID,Title,Created At,Closed At,Issues,Errors,Messages
562,use namespaced loggers instead of the root logger,2012-07-17T04:35:52Z,2012-09-10T02:52:14Z,,,
561,Fixed and added regression test for an IOStream bug that was introduced in 2.3,2012-07-12T17:07:29Z,2012-07-14T17:54:44Z,,,
560,[trivial] Output a peer name to log message on ssl errors,2012-07-09T11:04:14Z,2012-07-14T17:56:04Z,,,
559,Tornado httpclient fails requesting a url that urllib works with.,2012-07-05T00:29:23Z,,httpclient,,
558, Allow specifying the function to use to get the current timestamp,2012-07-03T21:02:49Z,2012-10-01T07:13:01Z,,,
557,return None when a secure-cookie is forged,2012-07-03T00:35:53Z,2012-07-04T06:03:06Z,,,
556,Forward testing.main kwargs to unittest.main,2012-07-02T20:21:11Z,2012-07-04T05:19:51Z,,,
555,Add ability to get/set HTTP response reason phrase in RequestHandler and HTTPResponse,2012-07-01T03:47:23Z,2012-09-24T04:22:09Z,,,
554,Add support for application/json in POST body,2012-06-30T22:01:34Z,2012-06-30T23:37:35Z,,,
553,Add {%asynchronous%} directive to allow templates to call asynchronous functions with gen.Task and return their results through a callback,2012-06-29T07:25:00Z,,template,,
552,100% CPU with SSL fix,2012-06-28T16:19:08Z,2012-06-29T06:53:23Z,,,
551,Don't set SO_REUSEADDR on Windows,2012-06-28T04:15:39Z,2012-06-29T06:57:11Z,,,
550,Windows: SO_REUSEADDR allows listening on occupied port,2012-06-27T23:34:20Z,2012-06-29T06:57:13Z,,,
549,tornado.stack_context.wrap must not to restrict kwargs for function,2012-06-27T01:26:08Z,2012-06-27T04:04:46Z,,,
548,tornado.stack_context.wrap restricts kwargs for function,2012-06-27T01:01:44Z,2012-06-27T04:05:02Z,,,
547,Detect SSL option errors at start up,2012-06-26T16:20:47Z,2012-06-29T06:54:04Z,,,
546,Fix empty statement block,2012-06-25T03:08:05Z,2012-08-27T01:04:54Z,,,
545,Ensure the test suite is executed against the local tornado modules.,2012-06-20T13:42:42Z,2012-06-25T01:46:02Z,,,
544,fixed UnicodeDecodeError for query string contains non-ascii chars,2012-06-20T00:45:47Z,2012-06-27T07:19:40Z,,,
543,Add continue and break statement support in while and for loop for template,2012-06-19T05:44:50Z,2012-06-25T02:53:57Z,,,
542,Add continue and break statement support in while and for loop for template,2012-06-19T03:39:06Z,2012-06-19T05:45:35Z,,,
541,Finish Jython compatibility,2012-06-18T09:31:43Z,,multiple,,
540,A simple fix for the bug that RequestHandler.add_header() doesn't work for WSGI applications,2012-06-18T02:36:10Z,2012-06-18T04:48:10Z,,,
539,Enhance the set of configurations tested by Travis CI,2012-06-17T06:48:43Z,2012-06-17T21:45:46Z,,,
538,curl_httpclient 2.3 - IOError with socks5 proxy,2012-06-16T16:34:06Z,2013-05-25T19:27:43Z,,IOError,IOError: [Errno 2] No such file or directory
537,add_handler() IOError,2012-06-14T23:58:36Z,2012-06-15T15:32:14Z,,,
536,Documentation fixes: auto-reloading,2012-06-14T19:37:55Z,2012-06-15T04:40:43Z,,,
535,The template reverse_url function does not url-escape the result,2012-06-12T21:17:54Z,2012-06-13T11:07:29Z,,,
534,test_gaierror failure in 2.3 and 0b432be307,2012-06-09T14:46:37Z,2012-06-14T06:14:07Z,,AssertionError,AssertionError: False is not true
533,Refactor TCPServer and HTTPServer to support TLS NPN,2012-06-08T07:26:46Z,2015-07-05T15:55:31Z,tcpserver,,
532,to_unicode fix in locale.load_translations,2012-06-08T05:23:32Z,2012-06-13T04:57:01Z,,,
531,Add testing.AsyncSSLTestCase,2012-06-08T03:25:29Z,2012-06-13T04:35:03Z,,,
530,Factored out body argument-parsing code into httputil.parse_body_arguments,2012-06-07T23:39:01Z,2012-06-25T02:09:32Z,,,
529,Factor out gzip decompressor from SimpleAsyncHTTPClient into util.GzipDecompressor,2012-06-07T23:38:27Z,2012-06-13T04:35:02Z,,,
528,Add support for RFC5988 Link header,2012-06-04T06:39:35Z,2015-07-05T16:10:05Z,web,,
527,Timeouts in SimpleAsyncHTTPClient now raise HTTPError,2012-06-03T19:18:31Z,2012-06-13T04:35:01Z,,,
526,StaticFileHandler now reads and writes the requested file in (default) 64kB-chunks,2012-06-03T18:59:44Z,2013-05-19T18:59:12Z,,,
525,Implement SPDY support,2012-06-03T07:45:59Z,2015-07-05T15:56:24Z,multiple,,
524,tornado 2.3: Test suite fails due to ImportWarnings,2012-06-02T03:36:17Z,2012-06-14T07:29:30Z,,,
523,Have option for HTTP redirect to HTTPS,2012-06-01T05:54:05Z,2012-08-27T00:18:56Z,,,
522,Module thread not at python3.x,2012-06-01T03:35:30Z,2012-06-01T04:01:05Z,,,
521,Restore context for all read methods,2012-05-31T00:42:06Z,2012-05-31T17:46:43Z,,,
520,string exceptions used in gen_test.py,2012-05-27T23:16:01Z,2012-05-28T01:37:56Z,,,
519,Add HTTPHeaders.copy(),2012-05-26T01:45:33Z,2012-05-26T17:55:27Z,,,
518,StaticHandler - default_filename issue,2012-05-26T01:17:56Z,2012-05-26T18:38:12Z,,,
517,on_finish() is not called when the client closed first.,2012-05-25T15:26:55Z,,web,,
516,Split large chunks of data in IOStream.write,2012-05-25T15:11:32Z,2012-05-26T18:12:45Z,,,
515,Low perfomance on big chunks writing,2012-05-25T15:07:40Z,2012-05-26T18:12:42Z,,,
514,Better connection check in RequestHandler,2012-05-24T17:26:50Z,2012-05-26T18:22:53Z,,,
513,Promises - Syntactic sugar for tornado.gen,2012-05-24T01:50:31Z,2012-05-27T16:06:13Z,,,
512,Excluding url for xsrf check ( callbaks from external system ),2012-05-14T09:42:43Z,2012-05-15T07:04:26Z,,,
511,Tornado logs filled with [Errno 104] Connection reset by peer,2012-05-11T06:55:38Z,2012-10-05T04:35:47Z,,,
510,Timing Issue in web.py/httpserver.py,2012-05-11T05:09:01Z,2012-05-21T05:46:01Z,,,
509,URL path starting with double-slash can never been matched,2012-05-09T12:53:21Z,2012-05-10T05:03:31Z,,,
508,_stack_context_handle_exception fails to create types requiring more than one argument,2012-05-09T06:04:58Z,2012-05-11T06:28:24Z,,,
507,tornado.gen and ExceptionStackContext make things painfully slow,2012-05-08T16:42:41Z,2012-05-21T05:16:18Z,,,
506,Modified linkify to accept a callable for extra_params. ,2012-05-06T12:27:27Z,2012-05-20T23:59:22Z,,,
505,Enable percent-decoding of URI path before matching to RequestHandler regexes,2012-05-04T19:39:28Z,,web,,
504,"SimpleAsyncHTTPCLient raise a CertificateError for ""dotted"" subdomains with a wildcard certificate",2012-05-04T09:12:43Z,2012-05-04T19:21:32Z,,,
503,Add support for the HTTP PATCH method.,2012-05-02T20:46:33Z,2012-05-06T22:20:47Z,,,
502,"""KeyError: 6"" on ioloop.py:541, why?",2012-05-02T18:25:02Z,2012-05-10T07:18:34Z,,,
501,"in python 3.2, get_cookie() returns ""str"", but get_secure_cookie() returns ""bytes""",2012-05-01T03:51:12Z,2012-05-07T00:31:53Z,,,
500,Fix SSL/HTTPS on Python 3.1,2012-04-26T13:24:36Z,2012-09-03T20:26:50Z,,,
499,parse_command_line should be idempotent - remove side effects,2012-04-26T01:07:00Z,2013-03-30T02:56:33Z,,,
498,fix bug setting options programatically,2012-04-26T00:47:40Z,2012-05-07T04:43:25Z,,,
497,tornado.ioloop.IOLoop.instance() should be threadsafe,2012-04-20T22:23:19Z,2012-05-07T00:41:30Z,,,
496,Possible bug in tornado.testing.wait,2012-04-18T02:34:45Z,2012-04-18T22:30:41Z,,,
495,Add `else` as possible sub-clause in `try` blocks in templates.,2012-04-17T18:58:09Z,2012-04-19T04:31:40Z,,,
494,IOStream saves exception information in self.exc_info,2012-04-17T17:36:43Z,2012-05-27T22:04:40Z,,,
493,AsyncHTTPClient.configure max_clients not working,2012-04-14T19:44:40Z,2012-05-07T01:27:16Z,,"Error, TypeError","Error:, TypeError: initialize() got multiple values for keyword argument 'max_clients'"
492,RequestHandler.flush not calling callback if no data to write,2012-04-12T11:30:32Z,2012-04-19T05:27:57Z,,,
491,Support for arguments that are dictionaries,2012-04-11T17:17:40Z,2012-08-27T05:41:37Z,,,
490,Broken Unicode handling in reverse_url function,2012-04-10T01:34:05Z,2012-05-07T07:19:21Z,,UnicodeEncodeError,UnicodeEncodeError: 'ascii' codec can't encode characters in position 0-2: ordinal not in range(128)
489,parse_multipart_form_data doesn't properly handle final boundary,2012-04-08T21:36:13Z,2012-05-21T06:07:58Z,,,
488,Added 'full_request_time' method to HTTPRequest class that returns full amount of time it took to execute,2012-04-06T09:35:36Z,2012-05-29T11:27:18Z,,,
487,pretty up --help formatting,2012-04-05T22:02:36Z,2012-05-07T04:15:23Z,,,
486,Implement SPDY protocol,2012-04-03T20:01:27Z,2012-06-03T07:51:50Z,,,
485,Sphinx autodoc error,2012-04-01T09:10:01Z,2012-04-01T21:42:27Z,,ImportError,ImportError: No module named MySQLdb.constants
484,make commandline args override config file args when multiple=True,2012-03-27T19:26:24Z,2012-05-07T04:36:39Z,,,
483,Retrieving list arguments of POST request,2012-03-27T06:36:29Z,2012-03-27T07:06:56Z,,,
482,"we dont need post_args in url, post_args will be sended in http body.",2012-03-21T19:58:00Z,2012-03-24T20:56:05Z,,,
481,arguments dict keys are bytes when using WSGIApplication with Python 3,2012-03-19T23:02:43Z,2012-03-24T20:50:47Z,,,
480,Return JSON from facebook error if body has a json.,2012-03-19T12:34:39Z,2013-04-14T20:37:18Z,,,
479,"Refactor IOStream.read_from_buffer() for speed, clarity",2012-03-15T22:04:49Z,2012-03-24T21:40:16Z,,,
478,BaseCookie parser incompatible with SimpleCookie generator,2012-03-13T05:43:34Z,2012-03-13T05:49:01Z,,,
477,"in database.py, username and the password should be None or (not None) at the same time.",2012-03-11T01:14:38Z,2012-03-24T20:42:11Z,,,
476,Reduce complexity of StaticFileHandler.get(),2012-03-09T17:40:03Z,2013-05-19T17:04:30Z,,,
475,addslash / removeslash modification,2012-03-08T03:23:56Z,2012-03-24T20:06:51Z,,,
474,upload source to pypi,2012-03-03T17:28:39Z,2012-06-01T07:04:25Z,,,
473,Uncaught exceptions when client closes connection,2012-02-29T13:00:27Z,2012-10-05T04:40:25Z,,"IOError, AssertionError","IOError: Stream is closed, AssertionError: Request closed"
472,websocket.write_message utf8 escapes even for binary payload,2012-02-29T10:30:46Z,2012-02-29T17:53:36Z,,,
471,websocket.on_message: no payload type arg,2012-02-29T10:29:03Z,2012-02-29T17:47:17Z,,,
470,"add __delattr__ for ObjectDict, no_xsrf check",2012-02-26T05:10:00Z,2012-06-21T12:09:00Z,,,
469,Allow OPTIONS method to SimpleAsyncHTTPClient,2012-02-23T15:04:51Z,2012-05-07T01:40:18Z,,,
468,Add ability to watch entire directories,2012-02-23T00:05:42Z,2012-05-27T22:12:56Z,,,
467,Made redirect_handler_class/error_handler_class configurable.,2012-02-22T19:49:23Z,2013-04-14T20:31:46Z,,,
466,tornado.testing can swallow exceptions,2012-02-22T17:34:53Z,2012-02-26T00:52:45Z,,,
465,HTTPRequest.full_url misses local port,2012-02-21T23:22:24Z,2012-02-21T23:27:25Z,,,
464,@addslash / @removeslash decorators,2012-02-21T07:45:39Z,2012-03-24T20:58:56Z,,,
463,tornado.database error?,2012-02-19T07:32:00Z,2013-03-30T02:56:55Z,,TypeError,"TypeError: can only concatenate list (not ""function"") to list"
462,feature request: ability to set _xsrf cookie expiration,2012-02-17T08:37:23Z,,web,,
461,Pretty up --help formatting,2012-02-13T22:20:36Z,2012-04-05T22:04:22Z,,,
460,Fixed: Subsequent calls to AsyncTestCase.wait() now clear previously set timeouts.,2012-02-13T13:28:03Z,2012-02-26T00:16:30Z,,,
459,"Replace ""copy.copy"" by ""copy.deepcopy"" in simple_httpclient.py",2012-02-09T12:59:20Z,2012-03-06T05:50:17Z,,,
458,Various commits,2012-02-06T17:52:00Z,2012-02-20T05:22:28Z,,,
457,HTTPClient __init__ support for `max_simultaneous_connections`,2012-02-04T04:40:45Z,2012-02-20T04:33:08Z,,,
456,Adding support for client certificates in curl http client,2012-02-03T23:34:03Z,2012-02-20T04:27:09Z,,,
455,Inconsistency in the IOStream.closed method,2012-02-03T22:24:39Z,,iostream,,
454,coerce kwarg keys to str,2012-02-02T22:12:00Z,2012-02-20T04:08:50Z,,,
453,"Move identical IOStream read handling in read_until, read_until_regex and read_bytes to private method.",2012-02-02T20:40:05Z,2012-02-20T03:50:30Z,,,
452,Ability to disable/enable URL versioning in static_url,2012-02-02T19:49:33Z,2013-05-19T17:24:06Z,,,
451,ResourceWarnings with Python 3.2,2012-01-31T15:11:47Z,2012-02-01T17:22:15Z,,,
450,Test suite fails to run with Python 3.2,2012-01-31T00:17:21Z,2012-01-31T08:37:59Z,,TypeError,TypeError: 'str' does not support the buffer interface
449,Websocket implementation optimizations and other minor changes,2012-01-30T12:44:59Z,2012-01-31T09:40:23Z,,,
448,Fixed usage of bad hostname in ssl certificate check,2012-01-30T04:18:37Z,2012-02-20T03:38:12Z,,,
447,make_static_url disable hash override,2012-01-27T05:50:57Z,2013-05-19T17:24:44Z,,,
446,Added support for HTTP/1.1 100 Continue response,2012-01-26T11:02:53Z,2014-04-28T00:08:29Z,,,
445,Wrong cookie set logic in web.py,2012-01-25T08:46:57Z,2012-02-20T02:49:34Z,,,
444,Add more tests to httputil.py,2012-01-25T02:29:04Z,2012-02-02T18:01:08Z,,,
443,fix curl basic auth,2012-01-23T13:36:35Z,2012-01-23T18:21:12Z,,,
442,Send Basic Auth Through Curl When Password is Empty,2012-01-22T22:19:57Z,2012-01-23T18:21:12Z,,,
441,CurlAsyncHTTPClient Does Not Send Basic Auth When Password is Blank,2012-01-22T21:55:05Z,2012-01-23T18:32:52Z,,,
440,add the support of Sec-WebSocket-Version 13,2012-01-20T12:06:58Z,2012-02-04T04:33:29Z,,,
439,Enable test coverage report,2012-01-19T23:00:11Z,2012-01-21T22:36:04Z,,,
438,SSL socket errors,2012-01-17T15:28:05Z,2014-04-28T00:00:38Z,,,
437,Wrong websocket scheme is chosen,2012-01-15T15:28:52Z,2012-01-22T01:54:32Z,,,
436,"Update tornado.gen to handle the case of single arg, kwargs for return value (asyncmongo)",2012-01-12T03:55:31Z,2012-01-17T14:43:09Z,,,
435,socket.error: [Errno 98] Address already in use,2012-01-10T17:46:33Z,2012-01-14T07:23:03Z,,,
434,socket.error: [Errno 98] Address already in use,2012-01-10T17:36:57Z,2012-01-14T07:23:30Z,,socket.error,socket.error: [Errno 98] Address already in use
433,an advice about tornadow.database,2012-01-10T03:12:20Z,2012-01-10T03:42:57Z,,,
432,bump version number to reflect next release,2012-01-09T23:28:51Z,2012-01-14T07:22:59Z,,,
431,SSLIOStream handshaking issue,2012-01-07T18:48:39Z,2012-01-10T18:27:36Z,,,
430,Implement additional error handling in util.import_object function,2012-01-06T20:59:38Z,2013-04-14T20:36:21Z,,,
429,websocket messages are always binary,2012-01-06T20:42:01Z,2012-01-08T04:35:30Z,,,
428,Set the request cookie property to an empty dict if cookie parsing fails,2012-01-05T11:19:38Z,2012-01-22T01:54:35Z,,,
427,@route decorator,2012-01-05T03:45:13Z,2013-05-13T03:41:25Z,,,
426,make locale more easy to use,2012-01-02T11:40:29Z,2012-01-02T12:32:29Z,,,
425,Serious performance related issue with `_merge_prefix`.,2011-12-28T20:48:28Z,2011-12-31T00:26:29Z,,,
424,Leave the user to decide witch HTTP redirect code to use,2011-12-28T11:38:18Z,2011-12-31T04:23:04Z,,,
423,WebSockets update needed (rfc 6455),2011-12-22T09:55:04Z,2012-01-30T19:35:12Z,,,
422,xheaders xss - Fix for bug #392,2011-12-17T19:54:36Z,2012-01-02T06:59:57Z,,,
421,Option name can't be dashed,2011-12-15T22:18:57Z,2015-07-04T19:18:51Z,options,tornado.options.Error,tornado.options.Error: Unrecognized command line option: 'mysql_host'
420,Set-Cookie problem for mac safari,2011-12-15T10:57:48Z,2012-01-23T04:45:41Z,,,
419,Adding Postgres support to database.py,2011-12-13T08:57:55Z,2013-03-31T03:46:45Z,,,
418,Twitter search resource URL.,2011-12-12T12:45:43Z,2012-01-18T09:18:03Z,,,
417,Additional sanity checks for websockets transport handshake,2011-12-10T10:04:21Z,2012-01-22T01:54:35Z,,,
416,Control over automatic Content-Type and ETag generation,2011-12-08T13:23:36Z,2012-05-21T06:12:45Z,,,
415,Additional sanity checks for websockets transport handshake,2011-12-08T12:52:10Z,2011-12-10T09:47:32Z,,,
414,JSON encode/decode: Allow keyword attributes for dumps/loads,2011-12-06T09:35:31Z,2012-01-23T04:45:25Z,,,
413,JSON encode/decode: Allow keyword attributes for dumps/loads,2011-12-06T09:35:26Z,2011-12-06T19:33:14Z,,,
412,"When I do not want login_url to redirect, what should I do? ",2011-12-06T05:49:53Z,2011-12-07T05:56:06Z,,,
411,Exceptions processing in gen.Task,2011-12-05T21:53:03Z,2012-01-02T03:22:55Z,,,
410,Add support for specific fire times in PeriodicCallback(),2011-12-04T11:28:02Z,2014-04-28T01:13:56Z,,,
409,Ease customizations of StaticFileHandler in order to support CloudFront,2011-12-02T16:05:27Z,2012-01-22T23:28:28Z,,,
408,"[feature] scheduled functions ""cleaner""",2011-12-02T09:17:33Z,2013-05-13T03:36:56Z,,,
407,Ability to override encoding used in get_argument() maybe,2011-12-01T00:27:20Z,2011-12-01T05:48:20Z,,UnicodeDecodeError,UnicodeDecodeError: 'utf8' codec can't decode byte 0xf6 in position 1: invalid start byte
406,Allow override of include_host in static_url.,2011-11-30T21:04:54Z,2012-01-22T23:27:50Z,,,
405,Can't catch error in gen.Task,2011-11-29T03:52:29Z,2012-01-02T03:22:54Z,,,
404,Improve option help formatting.,2011-11-26T18:02:20Z,2012-05-07T04:16:52Z,,,
403,Mention the 'debug' level in --logging's help.,2011-11-26T16:24:45Z,2011-11-26T20:42:20Z,,,
402,Netutil base protocol implementation,2011-11-23T18:12:47Z,2014-07-16T04:37:46Z,,,
401,minor ioloop changes,2011-11-23T00:00:24Z,2011-11-23T06:24:41Z,,,
400,Fix + simplify _reseed_random in process.py,2011-11-22T10:29:57Z,2011-11-26T20:37:05Z,,,
399,fix: milliseconds part of connect_timeout and request_timeout in CurlAsyncHTTPClient not discarted,2011-11-20T09:42:28Z,2012-01-14T07:22:59Z,,,
398,Documentation fix for AsyncTestCase,2011-11-13T06:57:02Z,2011-11-14T06:50:26Z,,,
397,Invalid Cookie header crashes get_cookie,2011-11-06T17:15:51Z,2011-11-14T06:51:51Z,,,
396,Prevent duplicate callbacks when PeriodicCallback is stopped and restarted before _next_timeout,2011-11-04T06:50:46Z,2011-11-14T06:52:36Z,,,
395,set_cookie domain,2011-11-02T02:30:26Z,2011-11-14T06:53:16Z,,,
394,Allow multi-line code,2011-11-01T20:04:33Z,2011-11-01T22:59:41Z,,,
393,Add Content-Length and Etag headers on HEAD requests for StaticFileHandler,2011-10-29T22:24:23Z,2012-01-22T23:27:49Z,,,
392,httpserver.py does not validate X-Forwarded-For is an IP address,2011-10-27T21:29:20Z,2012-01-02T06:59:54Z,,,
391,Empty POST requests,2011-10-27T18:51:49Z,2011-10-27T21:20:55Z,,"AssertionError, IOError","AssertionError: , IOError: Stream is closed"
390,close websocket even if connection is broken,2011-10-27T01:54:45Z,2012-01-22T01:54:32Z,,,
389,Correctly handle READ/WRITE/ERROR flags in the ioloop for twisted ,2011-10-25T22:26:29Z,2011-10-26T03:45:10Z,,,
388,Correctly handle READ/WRITE/ERROR flags in the ioloop for twisted,2011-10-25T21:58:39Z,2011-10-25T22:21:40Z,,,
387,quickfix for chrome 16,2011-10-21T15:34:10Z,2011-10-23T20:45:05Z,,,
386,"http clients don't work with HEAD, PUT and DELETE requests - run into timeout",2011-10-21T00:31:29Z,2011-10-23T21:43:45Z,,,
385,updated Websocket in Chrome/Chromium,2011-10-19T05:08:19Z,2011-10-23T20:44:54Z,,,
384,Twisted Reactor breaks twisted.web.xmlrpc,2011-10-18T15:23:17Z,2011-12-07T05:58:23Z,,,
383,"Reference cycle between RequestHandler and ""closured"" render function",2011-10-13T19:39:50Z,2013-04-14T20:36:20Z,,,
382,websocket.py: reference cycle between WebSocketProtocol and WebSocketHandler,2011-10-13T19:10:45Z,2013-04-14T20:36:20Z,,,
381,Server-Sent Events implementation,2011-10-09T12:26:04Z,,other,,
380,Resiliency to slightly non-RFC compliant HTTP requests,2011-10-08T15:11:24Z,2014-04-28T00:08:02Z,,,
379,Added support for specifying the ca-certificates.crt file,2011-10-08T07:30:04Z,2012-11-19T00:51:03Z,,,
378,"Passing callback_uri on the authorize_redirect of the TwitterMixin, issue #377",2011-10-07T19:25:03Z,2012-01-18T09:18:05Z,,,
377,TwitterMixin dosen't allow to define a oauth_callback,2011-10-07T19:20:20Z,2012-01-18T09:18:36Z,,,
376,"authdemo.py, logout not working.",2011-10-06T15:32:20Z,2012-08-26T23:28:04Z,,,
375,Allow for seperate autoreload arg,2011-10-06T06:19:17Z,2011-10-14T07:12:05Z,,,
374,WSGIContainer does not support Keep-Alive,2011-10-05T17:53:25Z,,wsgi,,
373,Websocket support for subprotocols,2011-10-04T12:16:52Z,2012-01-22T01:54:33Z,,,
372,tornado/iostream.py - long type in read_bytes,2011-10-03T17:07:20Z,2011-10-04T05:45:19Z,,,
371,"iostream: assert isinstance(num_bytes, int)",2011-10-03T16:39:50Z,2011-10-04T05:45:52Z,,,
370,Template eats up consecutive blanks in javascript section,2011-10-01T08:12:10Z,2014-04-28T00:58:42Z,,,
369,tornado.gen now supports return values,2011-09-29T05:53:20Z,2011-09-29T17:29:53Z,,,
368,handle 303 redirects correctly,2011-09-28T10:31:44Z,2012-01-18T09:18:05Z,,,
367,Adding on_finish() to RequestHandler,2011-09-28T00:05:59Z,2012-01-18T09:18:03Z,,,
366,Duplicate callbacks from ioLoop.PeriodicCallback,2011-09-23T15:00:37Z,2011-10-04T16:09:52Z,,,
365,Simple HTTP client swallows errors in callback,2011-09-23T07:47:18Z,2014-04-28T00:57:31Z,,,
364,"unified null HTTPRequest body as """" ",2011-09-23T06:47:29Z,2012-06-19T03:32:16Z,,,
363,"Make HTTPHeaders.__contains__() case-insensitive, like the rest of the object",2011-09-19T16:40:05Z,2011-09-19T17:45:37Z,,,
362,HTTPServer keepalive timeout,2011-09-18T15:35:34Z,2014-04-28T00:17:07Z,,,
361,get_secure_cookie and order of include_name= and value=,2011-09-14T11:18:40Z,2011-09-14T16:18:20Z,,,
360,HTTP 599 when fetching Yahoo! Weather RSS.,2011-09-13T09:22:56Z,2012-05-27T22:23:10Z,,,
359,Add {# ... #} construct to comment out entire sections,2011-09-13T03:21:44Z,2011-12-16T07:39:47Z,,,
358,Use real httpserver.HTTPRequest in WSGI apps instead of mock,2011-09-13T00:55:48Z,2014-04-28T00:09:35Z,,,
357,"Log ""stacktrace"" of templace source lines when an exception is raised for more convenient debugging",2011-09-12T18:44:22Z,2011-12-09T07:03:01Z,,"ERROR:root, ZeroDivisionError","ERROR:root:, ZeroDivisionError: integer division or modulo by zero"
356,Convert dictionaries representing HTTP files to HTTPFile objects,2011-09-10T23:32:54Z,2011-09-10T23:38:21Z,,,
355,Template engine does not have syntax reference,2011-09-09T19:09:26Z,2011-09-10T22:16:53Z,,,
354,Fixes memory leak in chatdemo.,2011-09-08T14:10:47Z,2011-09-09T05:52:18Z,,,
353,Factor HTTP-specific code into HTTPServer subclass of TCPServer,2011-09-08T00:38:48Z,2011-09-15T05:40:42Z,,,
352,Memory leak on timeout,2011-09-07T19:49:13Z,2011-09-09T05:53:09Z,,,
351,tornado.gen does not work with callbacks that have kwargs,2011-09-06T21:43:34Z,2011-09-11T22:51:22Z,,,
350,add a str-to-bytes transform for python 3,2011-09-05T14:46:35Z,2011-09-05T19:14:40Z,,,
349,Correct on_connect timeout for simple http client,2011-08-31T02:06:32Z,2011-08-31T03:27:19Z,,,
348,SimpleHTTPClient doesn't clear connect timeout correctly,2011-08-31T01:16:50Z,2011-08-31T03:27:56Z,,,
347,'group' parameter in options.define(),2011-08-30T21:53:19Z,2011-08-31T03:26:04Z,,,
346,adding 'cookies' property to wsgi.HTTPRequest,2011-08-30T04:27:31Z,2011-08-30T05:14:55Z,,,
345,"559 Error Code Facebook auth error: HTTPResponse(code=599,",2011-08-28T14:19:18Z,2011-09-04T23:08:10Z,,,
344,javascript not being gzipped,2011-08-27T15:05:52Z,2011-08-27T19:31:17Z,,,
343,Improve template execution performance,2011-08-25T16:04:05Z,2011-08-25T17:36:27Z,,,
342,Template documentation fix,2011-08-24T03:23:41Z,2011-08-24T03:24:28Z,,,
341,made SimpleAsyncHTTPClient header parsing more error-resistant.,2011-08-22T22:38:03Z,2011-08-28T07:02:50Z,,,
340,Add 'namespace' parameter to template.BaseLoader constructor,2011-08-20T15:48:56Z,2011-08-21T23:54:43Z,,,
339,Move cookie signing functionality to httputil module,2011-08-19T19:28:25Z,2011-09-09T05:46:11Z,,,
338,Re: issue #333: database: should return rowcount on execute,2011-08-18T14:38:33Z,2011-08-28T06:26:09Z,,,
337,Create a global template context in RequestHandler,2011-08-18T14:08:40Z,2012-09-19T20:13:35Z,,,
336,Move 'cookies' property from RequestHandler to HTTPRequest,2011-08-18T06:31:05Z,2011-08-28T06:05:34Z,,,
335,Add 'static_handler_args' application setting,2011-08-18T03:35:56Z,2011-08-28T06:10:04Z,,,
334,tornado.web.https_only decorator,2011-08-15T22:33:39Z,2011-08-16T06:45:26Z,,,
333,database: should return rowcount on execute,2011-08-14T21:43:35Z,2011-08-28T06:25:26Z,,,
332,"For the HTTPClients, adding  OPTIONS and TRACE, which are less-used HTTP ",2011-08-14T04:18:58Z,2011-08-24T05:38:29Z,,,
331,autoreload Does Not Provide Any Mechanism for Resource Cleanup,2011-08-13T00:28:14Z,2011-08-14T18:40:35Z,,,
330,Opcode shouldn't be overridden on continuation frame,2011-08-08T17:58:31Z,2011-08-15T16:39:39Z,,,
329,Allow timedelta specifications in add_timeout,2011-08-04T16:33:16Z,2011-08-06T21:22:10Z,,,
328,Keep-alives and connect_timeout bug,2011-08-04T00:40:08Z,,httpclient,,
327,Add If-None-Match header to HttpResponse,2011-08-03T20:44:06Z,2011-08-06T20:30:37Z,,,
326,Allow template directives to span multiple lines,2011-08-03T08:46:17Z,2011-12-16T07:39:47Z,,,
325,Quetion about post fields,2011-08-03T00:03:18Z,2011-08-03T00:24:58Z,,,
324,SimpleAsyncHTTPClient and Connection:Keep-Alive,2011-08-01T19:53:42Z,,httpclient,,
323,use IOLoop instance from tornado.ioloop,2011-07-29T22:42:00Z,2011-08-28T23:09:03Z,,,
322,Avoid naming conflict with 'modules' template parameter,2011-07-29T21:18:56Z,2011-08-03T06:59:01Z,,,
321,CurlAsyncHTTPClient timeout,2011-07-29T18:17:53Z,2011-07-30T03:46:29Z,,,
320,Stabilization of the period of ioloop.PeriodicCallback.,2011-07-28T17:57:17Z,2011-08-03T06:49:34Z,,,
319,autoreload doesn't work on windows,2011-07-28T17:43:15Z,2011-08-28T06:31:12Z,,,
318,Add template keyword to output block unchanged,2011-07-27T20:33:39Z,2011-09-09T13:52:57Z,,,
317,Add template keyword block for outputting code without changes,2011-07-27T20:26:09Z,2011-07-27T20:34:56Z,,,
316,Improved static file handling,2011-07-27T20:04:58Z,2011-09-21T16:45:51Z,,,
315,KeyError exception in SimpleAsyncHTTPClient._on_fetch_complete(),2011-07-27T18:00:51Z,2012-05-27T22:24:13Z,,,
314,Tornado 2.0 template benchmark,2011-07-27T14:30:51Z,2011-07-28T06:21:09Z,,,
313,convert generated python code to unicode before compiling in template.py,2011-07-26T09:41:11Z,2011-07-26T17:51:23Z,,,
312,fixed unicode string in template expression made encoding error,2011-07-26T06:44:56Z,2011-07-26T08:01:10Z,,,
311,GET param without value not in request.arguments ,2011-07-22T16:54:54Z,2011-08-03T07:08:36Z,,,
310,Make maximum read buffer configurable for SimpleAsyncHTTPClient,2011-07-21T04:24:37Z,2011-07-25T02:30:58Z,,,
